EMG
61
98
658
21
524
0
33
200
122
226
300
334
202
477
373
2
0
117
376
53
543
227
663
102
514
181
27
0
0
185
315
599
133
661
139
658
86
248
0
435
290
248
473
346
528
402
658
223
0
96
18
430
215
457
278
661
0
662
0
0
92
493
164
336
180
55
657
225
659
0
439
0
609
0
198
192
292
124
107
121
0
315
179
19
564
508
659
570
663
398
663
446
664
481
577
436
426
557
333
140
0
0
0
389
0
548
0
406
289
438
430
364
544
401
612
348
198
312
516
659
525
292
0
464
0
661
248
394
0
390
214
417
0
0
373
0
349
96
655
95
661
101
559
57
15
13
389
568
339
520
318
660
584
387
0
65
608
495
658
2
662
400
664
578
459
0
0
178
282
597
0
431
129
661
103
629
0
131
72
127
473
476
656
289
658
467
614
533
453
348
282
660
190
658
149
664
0
0
0
377
177
360
348
240
657
151
660
0
565
22
663
296
431
393
327
528
446
238
0
392
261
369
659
499
660
338
281
0
0
0
0
0
0
0
25
0
1
6
8
0
0
118
0
176
0
593
0
73
0
28
0
111
272
338
656
412
534
410
598
505
1
0
206
558
180
662
384
662
186
562
39
1
199
219
323
0
331
1
410
23
662
0
321
269
462
444
398
609
365
658
405
661
587
640
592
508
660
434
663
321
663
342
327
0
415
53
125
321
158
616
238
659
138
662
0
615
249
438
391
378
461
277
517
193
0
108
213
576
372
316
208
662
178
663
172
158
0
470
189
363
577
325
659
235
660
58
439
0
658
1
257
216
401
317
272
93
0
88
214
458
571
529
659
385
663
190
262
0
586
0
664
130
350
65
64
0
113
136
0
225
0
655
89
663
182
464
416
399
574
503
657
461
659
488
573
659
475
659
271
661
180
663
117
664
269
482
531
393
464
285
603
219
657
141
662
43
663
256
422
341
272
355
138
168
429
237
195
295
585
194
93
0
664
103
664
1
664
242
471
372
363
0
0
334
249
653
109
659
20
663
157
66
0
304
290
339
525
204
184
87
409
325
0
59
0
319
0
602
20
419
1
416
0
0
0
0
1
328
271
265
596
164
661
2
304
1
662
128
433
330
283
500
444
571
447
520
570
479
658
288
660
0
331
74
498
0
420
0
516
343
313
372
296
584
232
453
0
655
65
655
139
542
191
330
482
278
103
398
224
274
586
512
427
663
217
664
2
63
0
664
188
541
449
398
271
328
659
2
396
142
656
60
663
65
520
105
282
79
0
303
372
337
164
387
497
2
399
292
208
0
103
0
350
0
664
228
438
616
398
661
1
370
195
655
184
662
32
663
178
273
16
366
557
211
401
113
261
187
1
399
0
163
353
663
197
663
290
642
261
503
469
195
0
316
432
214
652
142
662
39
663
77
38
210
353
365
452
532
273
575
582
622
660
503
662
300
663
310
663
304
664
268
520
561
403
570
266
616
180
661
0
659
19
660
31
103
139
453
408
448
480
479
373
554
604
383
0
68
0
339
0
542
179
664
260
596
472
401
377
0
213
228
658
2
509
3
662
3
55
91
323
195
241
350
371
505
356
487
339
0
312
0
613
144
503
0
245
0
9
0
378
82
358
248
278
411
232
626
107
301
0
569
1
420
79
359
185
209
289
0
94
410
388
94
78
265
0
278
0
46
0
368
0
346
0
209
41
122
90
23
0
0
132
0
450
0
362
0
596
0
247
0
0
58
53
0
0
15
2
179
84
1
0
0
0
1
257
0
378
0
109
0
0
0
6
50
1
0
14
117
134
282
63
47
0
290
0
628
1
380
251
389
288
236
0
0
340
203
146
160
0
272
1
292
0
19
0
454
0
510
0
400
80
63
0
0
0
51
171
0
321
0
600
133
616
0
19
40
0
133
291
120
41
287
146
326
0
0
284
157
185
0
316
8
618
0
213
0
0
0
319
180
325
118
0
251
0
274
0
587
43
660
37
308
354
366
485
354
54
0
298
25
186
429
193
380
130
427
0
0
0
284
0
447
23
377
185
324
381
0
108
0
453
201
660
0
491
258
384
355
128
129
293
411
230
560
477
168
491
397
664
374
497
385
665
625
664
661
507
663
450
490
157
559
281
663
255
664
179
591
375
459
96
318
568
559
660
568
583
625
568
663
453
251
0
661
226
665
195
580
449
300
160
0
46
277
652
226
664
159
661
113
566
299
168
246
289
258
288
652
514
654
544
379
306
0
595
3
663
352
663
389
613
535
461
562
363
85
122
417
245
664
171
664
172
472
0
121
136
429
534
416
633
484
568
650
409
646
240
662
292
663
282
664
271
541
370
399
398
296
656
248
662
179
663
83
663
255
468
369
485
229
501
647
273
494
471
480
172
0
589
2
661
339
663
176
661
142
324
0
0
91
0
119
200
658
176
660
2
485
0
575
87
383
403
346
624
482
644
432
34
0
331
660
399
661
104
560
0
223
0
0
0
1
0
0
0
371
375
3
522
0
152
0
657
38
659
296
452
399
400
229
0
0
0
0
0
90
130
175
0
0
0
0
100
0
116
0
86
0
92
0
0
0
0
183
107
280
0
476
38
0
0
29
0
1
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19
0
28
0
128
0
159
0
3
0
7
0
0
0
0
0
192
0
0
267
78
13
240
0
182
150
304
537
665
213
664
663
663
663
532
663
497
664
434
661
171
664
327
665
459
601
378
492
660
423
343
462
524
429
664
663
592
664
541
665
421
442
359
665
410
521
564
474
661
408
660
222
